job_id,job_title,job_location,search_location,job_posted_date,county,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills
4842.0,Nurse,Houston,houston,2024-06-04,UK,Hourly,51964.58,28.69,SmartWare,"SQL, Communication"
194.0,Data Analyst,Los Angeles,los angeles,2023-11-11,India,Annual,39695.82,,EduCore,"Communication, SQL, Power BI, Project Management, Leadership"
197.0,Software Engineer,Los Angeles,los angeles,2025-02-06,France,,54911.05,10.11,BrightPath,"Excel, Communication, Teamwork, Creativity, Project Management"
605.0,Sales Executive,Los Angeles,los angeles,2023-11-26,India,Monthly,75404.81,31.3,TechNova,"Python, Teamwork, Project Management"
1914.0,HR Manager,Chicago,chicago,2024-12-10,Australia,,68914.65,88.23,RetailX,"Machine Learning, Communication, Power BI"
2415.0,Project Manager,Boston,boston,2025-08-06,Germany,Hourly,35307.09,90.42,RetailX,
4259.0,Nurse,Dallas,dallas,2023-12-01,UK,Monthly,86619.52,47.05,Med1Care,"Creativity, Leadership, SQL, Excel"
2713.0,Data Analyst,New York,new york,2023-11-26,Canada,Annual,62598.36,53.26,SmartWare,"Project Management, Machine Learning, Creativity, Teamwork, SQL"
701.0,Sales Executive,Atlanta,atlanta,2025-01-31,India,,,,MediCare,"Communication, Leadership, Python, Power BI, Excel"
4271.0,Nurse,Chicago,chicago,2024-07-18,Canada,Hourly,111274.73,20.89,EduCore,"Power BI, Teamwork, Python, Machine Learning"
2080.0,Sales Executive,Seattle,seattle,2025-08-24,Germany,Annual,46703.41,,MediCare,"Machine Learning, Leadership, SQL, Project Management, Python"
4111.0,Software Engineer,Houston,houston,2024-08-20,Japan,Hourly,64411.7,92.82,SmartWare,"Machine Learning, SQL, Creativity, Project Management"
117.0,Data Analyst,Dallas,DALLAS,2023-11-04,USA,Monthly,80170.59,42.99,HealthLink,"Project Management, Teamwork, Power BI, Creativity, Machine Learning"
2247.0,Project Manager,New York,new york,2024-10-14,Japan,Monthly,,86.1,SmartWare,"Power BI, Machine Learning, Project Management, Python"
4220.0,Teacher,Seattle,seattle,2024-01-18,Canada,Annual,,78.72,BrightPath,"Project Management, Teamwork, Power BI"
2480.0,Graphic Designer,Chicago,chicago,2025-04-26,Germany,Annual,99460.43,33.13,NextGen Solutions,"Project Management, Teamwork, Leadership, SQL"
1326.0,Project Manager,New York,new york,2024-01-16,Canada,Annual,43372.81,13.14,TechNova,
,Marketing Specialist,,,2025-05-12,India,Monthly,37152.83,,RetailX,"Python, Machine Learning, Power BI, Project Management"
4962.0,Accountant,San Francisco,san francisco,2025-06-21,UK,Monthly,33027.19,64.81,MediCare,"Python, Excel"
1969.0,Accountant,Boston,boston,2025-08-31,Germany,,78821.53,86.97,NextGen Solutions,"Creativity, Project Management, Python, Machine Learning, Power BI"
468.0,Accountant,Seattle,seattle,2024-03-01,Nigeria,Monthly,,44.27,MediCare,"Communication, Excel, Power BI, Python"
4186.0,Accountant,Miami,miami,2025-02-26,Japan,,106377.61,45.73,EduCore,"Excel, SQL, Leadership, Teamwork, Project Management"
2786.0,Marketing Specialist,Los Angeles,los angeles,2024-11-06,Canada,Annual,74212.19,30.09,FinEddge,"Machine Learning, Excel, Communication, SQL, Teamwork"
3891.0,HR Manager,Chicago,CHICAGO,2025-03-25,UK,Monthly,37510.85,99.57,MediCare,"Excel, Python, Project Management"
2094.0,Nurse,Chicago,chicago,2025-08-17,Australia,,92199.59,85.2,HealthLink,"Leadership, Python, Excel"
4037.0,Accountant,Boston,boston,2024-07-11,France,,43566.5,17.78,BrightPath,"Communication, Machine Learning, Leadership"
3018.0,Accountant,San Francisco,san francisco,2024-07-13,India,Monthly,84330.79,66.36,NextGen Solutions,"SQL, Project Management"
2489.0,Data Analyst,Atlanta,atlanta,2024-10-27,Japan,Hourly,65676.32,18.73,RetailX,"Communication, Creativity, Teamwork"
108.0,Sales Executive,Atlanta,atlanta,2023-10-14,Brazil,Annual,49433.25,41.38,HealthLink,"Python, Power BI"
181.0,Graphic Designer,San Francisco,san francisco,2024-12-14,USA,Hourly,42439.86,16.15,SmartWare,"Creativity, SQL, Power BI"
4117.0,Project Manager,New York,new york,2024-08-30,France,Monthly,94038.25,56.4,MediCare,"SQL, Project Management, Creativity, Leadership, Power BI"
923.0,Project Manager,Houston,houston,2024-06-03,UK,Hourly,112244.11,60.25,NextGen Solutions,"Power BI, Creativity, Teamwork"
1392.0,Marketing Specialist,New York,new york,2024-09-10,Australia,Annual,36924.96,77.01,EduCore,"Power BI, Teamwork, Project Management"
,Nurse,Boston,boston,2025-05-30,Australia,,103766.4,,RetailX,"SQL, Creativity, Teamwork, Communication, Leadership"
2760.0,Nurse,Los Angeles,los angeles,2024-08-28,Brazil,Hourly,,99.76,TechNova,"Project Management, Excel, SQL"
29.0,Nurse,Atlanta,atlanta,2024-03-13,Unknown,Monthly,54955.71,64.74,SmartWare,"Teamwork, Creativity, Python, Communication, Excel"
4651.0,Data Analyst,New York,new york,2024-02-09,India,,89882.29,87.83,HealthLink,"Python, Power BI, Machine Learning, Communication, Project Management"
1629.0,Sales Executive,Houston,houston,2023-10-18,India,Annual,70166.92,93.73,FinEdge,"Project Management, Excel, Power BI, Communication, Python"
1875.0,Project Manager,Los Angeles,los angeles,2025-10-06,Japan,Annual,117043.08,33.64,DataBridge,"Project Management, SQL, Leadership, Teamwork, Creativity"
431.0,HR Manager,Atlanta,atlanta,2025-07-14,Brazil,,106594.5,24.28,SmartWare,"Machine Learning, Project Management, Teamwork, Creativity"
2459.0,HR Manager,San Francisco,san francisco,2024-02-05,India,,109091.79,,EduCore,"Communication, Project Management"
,Project Manager,Los Angeles,los angeles,2025-01-23,Germany,Hourly,118650.97,92.09,MediCare,"Power BI, Creativity"
2003.0,Software Engineer,Seattle,seattle,2024-07-13,Germany,,71365.85,85.1,HealthLink,"Creativity, Power BI, Machine Learning"
3813.0,Sales Executive,Chicago,chicago,2025-09-28,Japan,Annual,39094.06,86.93,MediCare,
579.0,Software Engineer,Miami,miami,2024-05-11,India,Annual,84790.98,91.51,EduCore,"Excel, SQL, Python, Creativity"
925.0,Software Engineer,San Francisco,san francisco,2024-11-01,Australia,Hourly,36118.8,,RetailX,"Communication, Teamwork, Leadership, SQL"
322.0,Teacher,Atlanta,ATLANTA,2025-08-05,Canada,,36234.53,29.19,MediCare,"Python, SQL, Power BI, Project Management"
1580.0,HR Manager,Atlanta,atlanta,2023-11-06,Brazil,Annual,37230.09,11.64,DataBridge,"Communication, Teamwork"
859.0,Data Analyst,San Francisco,san francisco,2024-02-12,Canada,Monthly,75174.39,19.9,SmartWare,"Creativity, Project Management, SQL"
427.0,Marketing Specialist,Boston,boston,2025-07-06,Brazil,Monthly,118113.98,14.9,FinEdge,"Leadership, Project Management, Communication"
18.0,Marketing Specialist,San Francisco,san francisco,2025-04-26,Nigeria,,84460.43,22.33,TechNova,
2888.0,HR Manager,Miami,miami,2024-08-30,India,Monthly,47865.84,57.22,RetailX,"Excel, Communication, Python, Project Management, Creativity"
607.0,Marketing Specialist,New York,new york,2023-12-12,India,Annual,,66.36,TechNova,"Creativity, Power BI"
56.0,Accountant,Boston,boston,2023-11-13,India,,,94.59,SmartWare,"Leadership, Power BI, Creativity, Project Management"
4395.0,HR Manager,Dallas,dallas,2025-01-02,Japan,Monthly,,72.21,FinEdge,"Power BI, Machine Learning"
3920.0,Sales Executive,New York,new york,2025-06-20,France,Hourly,47540.01,,BrightPath,"Project Management, SQL"
1065.0,Project Manager,Chicago,chicago,2024-03-26,Australia,,104315.02,29.87,MediCare,"Python, Communication"
4828.0,Accountant,Los Angeles,los angeles,2024-09-05,Japan,Hourly,88228.32,65.85,RetailX,"Machine Learning, Leadership, Creativity"
2152.0,Accountant,New York,new york,2024-11-29,India,Annual,,,BrightPath,"Creativity, Leadership"
4972.0,Marketing Specialist,Miami,miami,2025-08-21,Brazil,,41816.93,,BrightPath,"Machine Learning, Power BI"
3698.0,Marketing Specialist,Atlanta,atlanta,2024-07-01,Canada,Annual,103001.5,80.88,HealthLink,"Creativity, Leadership, SQL"
419.0,Nurse,,,2025-05-27,Japan,Annual,37831.37,70.64,MediCare,"Power BI, SQL, Teamwork"
3752.0,Sales Executive,Dallas,dallas,2024-08-10,UK,Annual,,18.72,EduCore,"Power BI, Excel"
3755.0,Teacher,Dallas,DALLAS,2024-05-26,France,Monthly,74459.14,23.82,BrightPath,"Communication, Leadership, Teamwork, Python, Creativity"
192.0,Accountant,Atlanta,atlanta,2024-12-04,Canada,,81051.56,92.15,HealthLink,"Excel, Power BI"
4409.0,Teacher,Dallas,dallas,2024-07-24,Australia,Hourly,104058.66,94.07,EduCore,"Machine Learning, SQL, Teamwork"
,Accuntant,San Francisco,san francisco,2024-03-09,Canada,Annual,99221.56,62.44,HealthLink,"Machine Learning, Excel, Project Management, Creativity"
2379.0,Software Engineer,Seattle,seattle,2025-07-30,France,Annual,66085.86,,FinEdge,"Project Management, SQL, Python, Leadership, Excel"
1970.0,Teacher,Seattle,seattle,2024-12-13,UK,,103587.45,81.15,FinEdge,"Communication, Teamwork, SQL"
4524.0,Graphic Designer,San Francisco,san francisco,2024-09-22,Canada,Annual,84501.39,79.12,EduCore,"Python, Communication, SQL, Creativity, Teamwork"
3288.0,Accountant,Boston,boston,2025-10-04,Germany,,56927.27,27.8,NextGen Solutions,"Communication, Leadership, SQL"
763.0,Data Analyst,Atlanta,atlanta,2024-10-19,Nigeria,Hourly,90027.8,,DataBridge,"Teamwork, Excel, Creativity"
2006.0,Project Manager,Houston,houston,2025-01-07,Brazil,Annual,77916.09,15.69,TechN0va,"Leadership, Python"
329.0,Accountant,Houston,houston,2024-03-03,Australia,Annual,,87.72,MediCare,"Project Management, Creativity, Machine Learning, Communication"
3038.0,Sales Executive,Chicago,CHICAGO,2025-04-02,Japan,Hourly,65626.37,62.58,RetailX,"Python, Project Management"
1706.0,Graphic Designer,San Francisco,san francisco,2025-08-05,Germany,,88327.93,47.23,RetailX,"Python, SQL, Teamwork"
4986.0,Software Engineer,Chicago,CHICAGO,2025-09-06,France,Hourly,78820.32,33.04,TechNova,"SQL, Leadership, Python, Creativity, Excel"
1918.0,Sales Executive,San Francisco,SAN FRANCISCO,2023-10-22,UK,Monthly,39963.41,44.77,Med1Care,
333.0,Project Manager,Chicago,chicago,2024-01-27,India,Monthly,94121.04,21.34,RetailX,"Leadership, Communication"
3578.0,Software Engineer,San Francisco,san francisco,2024-04-17,Germany,Hourly,119568.71,43.26,EduCore,"Project Management, Python"
4512.0,Nurse,Dallas,dallas,2024-02-22,Brazil,Hourly,104811.62,66.92,SmartWare,"Communication, Machine Learning, Python"
4993.0,Teacher,Atlanta,atlanta,2025-01-05,Nigeria,Monthly,98683.95,59.33,SmartWare,"Leadership, Python, Machine Learning, Project Management"
4669.0,data anylst,New York,new york,2025-05-30,Brazil,,34391.06,80.79,HealthLink,"Leadership, Python, Creativity, Project Management, Communication"
4329.0,Sales Executive,San Francisco,san francisco,2024-12-20,Nigeria,Annual,68658.79,70.94,DataBridge,"Teamwork, Python, SQL, Machine Learning"
4619.0,Nurse,Los Angeles,los angeles,2024-08-15,Canada,,57035.07,49.45,SmartWare,"Project Management, Leadership, Power BI, Excel"
2514.0,Nurse,Los Angeles,los angeles,2023-10-21,UK,Hourly,51465.34,50.53,BrightPath,"Communication, Project Management, Power BI, Leadership"
372.0,HR Manager,Seattle,SEATTLE,2024-10-16,Germany,,102973.16,21.56,EduCore,"SQL, Excel"
2229.0,Nurse,Dallas,dallas,2025-03-17,Japan,Annual,99554.37,,HealthLink,"Project Management, Machine Learning, Leadership"
4461.0,Nurse,San Francisco,san francisco,2024-09-08,USA,Hourly,71852.36,,EduCore,"Power BI, Machine Learning"
412.0,Graphic Designer,New York,new york,2025-09-12,Brazil,Hourly,71464.33,22.4,BrightPath,"Project Management, Teamwork"
3936.0,Project Manager,Houston,HOUSTON,2024-04-12,Nigeria,Annual,33470.34,67.8,MediCare,"Creativity, SQL, Teamwork, Project Management, Python"
360.0,Sales Executive,Miami,miami,2024-12-21,Germany,,66445.65,39.24,BrightPath,"Communication, Python"
,Data Analyst,Miami,miami,2023-11-30,UK,Monthly,36426.99,87.04,Med1Care,"Project Management, Machine Learning"
4413.0,Accountant,Dallas,dallas,2024-10-31,USA,Annual,102834.89,20.04,SmartWare,"Python, Power BI"
248.0,Graphic Designer,San Francisco,san francisco,2024-12-12,France,,75308.24,29.85,RetailX,"Python, Teamwork, Creativity, SQL"
1217.0,Sales Executive,Miami,miami,2024-08-17,USA,Annual,83656.56,40.61,TechNova,"Teamwork, Project Management, SQL"
3174.0,Data Analyst,Dallas,dallas,2025-01-21,USA,Monthly,83771.95,63.39,BrightPath,"Teamwork, Machine Learning, Excel, Leadership, Project Management"
4819.0,Data Analyst,Atlanta,atlanta,2025-09-02,USA,,119579.42,28.5,MediCare,"Python, Communication, Creativity, Teamwork"
4350.0,Accountant,Seattle,SEATTLE,2025-01-20,UK,Hourly,89578.91,55.04,RetailX,"Power BI, Project Management, Excel, Python"
665.0,Software Engineer,Los Angeles,los angeles,2024-04-02,UK,,65752.69,55.04,RetailX,"Creativity, Power BI, SQL, Project Management"
3410.0,Accountant,San Francisco,san francisco,2024-12-23,UK,Hourly,111621.2,16.24,BrightPath,"Communication, Project Management, Leadership"
3101.0,Accountant,Seattle,seattle,2024-01-31,France,Annual,68702.09,78.17,SmartWare,"Creativity, Leadership, Power BI, Excel"
295.0,Accountant,Seattle,seattle,2025-05-03,Canada,,36070.71,17.78,DataBridge,"Power BI, Creativity, Leadership, Project Management"
2302.0,Graphic Designer,Boston,boston,2024-10-01,Nigeria,Annual,80889.79,92.66,FinEdge,"Python, Machine Learning, Creativity, SQL, Communication"
1223.0,Graphic Designer,Boston,boston,2023-12-29,India,Annual,,94.22,FinEdge,"Teamwork, Machine Learning, Communication"
3290.0,Project Manager,Boston,boston,2023-11-12,Australia,Hourly,70345.07,49.93,MediCare,"Creativity, Teamwork, Python, Machine Learning, Power BI"
1972.0,Accountant,Boston,boston,2025-08-28,Canada,,66311.67,96.12,BrightPath,"Teamwork, Machine Learning, Power BI"
3545.0,Data Analyst,Houston,houston,2025-07-13,Canada,Monthly,114546.09,93.91,FinEdge,"SQL, Python, Creativity, Leadership, Excel"
1913.0,Softwar Enginner,Dallas,dallas,2025-07-09,Canada,Monthly,55526.79,79.84,MediCare,"Leadership, Excel"
1955.0,Marketing Specialist,Miami,miami,2023-11-01,Canada,Monthly,100340.51,96.21,NextGen Solutions,"Python, Creativity, Leadership, Communication"
324.0,Project Manager,Miami,miami,2024-04-21,Canada,,95388.92,43.12,RetailX,"Project Management, Machine Learning, Power BI, SQL, Communication"
823.0,Software Engineer,Boston,boston,2025-06-01,Brazil,Monthly,86112.69,,FinEdge,"Project Management, Excel, SQL"
2179.0,Accountant,Miami,miami,2024-02-07,USA,,,32.69,BrightPath,"SQL, Excel, Teamwork, Leadership, Creativity"
1148.0,HR Manager,Los Angeles,LOS ANGELES,2025-01-26,Nigeria,Hourly,70976.31,24.54,NextGen Solutions,"Machine Learning, Leadership"
2765.0,HR Manager,Chicago,chicago,2023-12-05,Germany,Annual,62447.21,91.1,SmartWare,"Project Management, Python, Communication, Excel"
3912.0,Sales Executive,Miami,miami,2023-11-14,India,Hourly,117156.64,40.35,EduCore,"Communication, SQL, Project Management"
2181.0,Project Manager,San Francisco,san francisco,2025-05-24,Brazil,,43080.41,,MediCare,"Power BI, Teamwork, Machine Learning, Project Management"
4337.0,HR Manager,New York,new york,2024-07-03,France,Annual,112894.72,89.17,EduCore,"Teamwork, SQL, Project Management, Python"
3217.0,Project Manager,San Francisco,SAN FRANCISCO,2025-10-07,India,Annual,77125.57,41.09,Med1Care,"Excel, Project Management, Python"
1164.0,HR Manager,Los Angeles,los angeles,2024-06-06,Germany,Monthly,113751.63,40.08,BrightPath,"Teamwork, Machine Learning, Python, Excel, Creativity"
47.0,Teacher,New York,new york,2023-12-20,Australia,Monthly,77510.07,,FinEdge,"Leadership, Creativity, Power BI, Teamwork"
42.0,Nurse,Seattle,seattle,2024-09-20,India,Monthly,66524.31,19.15,SmartWare,"Power BI, Communication"
4641.0,Accountant,Miami,miami,2024-06-09,France,,33807.41,77.02,MediCare,"Teamwork, Python"
3949.0,HR Manager,San Francisco,san francisco,2024-09-08,Japan,Annual,79254.45,39.49,BrightPath,"Machine Learning, Power BI, Leadership, Communication"
4792.0,Project Manager,Chicago,chicago,2024-05-19,Germany,,44139.51,35.52,HealthLink,"Creativity, Machine Learning, SQL, Python"
3928.0,Marketing Specialist,Atlanta,ATLANTA,2024-10-10,UK,Monthly,43928.97,76.38,FinEdge,"SQL, Leadership, Excel"
3490.0,Marketing Specialist,Los Angeles,los angeles,2025-07-16,India,Monthly,,29.3,BrightPath,"SQL, Teamwork, Communication, Power BI, Machine Learning"
4426.0,Marketing Specialist,Dallas,dallas,2025-07-09,Brazil,Monthly,100786.82,17.59,DataBridge,"SQL, Power BI"
151.0,Graphic Designer,San Francisco,SAN FRANCISCO,2024-12-31,France,,32038.96,73.26,FinEdge,"Project Management, Power BI, Python"
4010.0,Marketing Specialist,Boston,boston,2024-12-12,UK,Hourly,62258.64,84.03,SmartWare,"Python, Leadership, Teamwork"
1980.0,Project Manager,New York,new york,2025-08-03,Germany,Annual,80434.89,63.25,HealthLink,"Communication, Power BI, Teamwork, Project Management"
1939.0,Project Manager,New York,new york,2024-06-25,Germany,,118630.71,13.8,FinEdge,"Teamwork, Machine Learning, Power BI"
1873.0,Software Engineer,Seattle,seattle,2024-06-14,Germany,,77267.96,,SmartWare,"Teamwork, Python, Leadership, Project Management"
824.0,Accountant,Los Angeles,LOS ANGELES,2024-12-18,Japan,Annual,48066.4,99.53,SmartWare,"Project Management, Machine Learning, SQL, Communication"
2204.0,Software Engineer,Boston,boston,2024-03-17,Australia,Annual,47875.5,16.02,MediCare,"Leadership, SQL, Machine Learning, Creativity, Python"
1524.0,Accountant,Dallas,dallas,2025-06-17,Brazil,Hourly,60073.97,,SmartWare,"Power BI, Python, Leadership, SQL, Communication"
1651.0,Data Analyst,Los Angeles,los angeles,2025-08-17,UK,Hourly,,14.87,SmartWare,"Teamwork, Python, SQL"
4301.0,Data Analyst,Los Angeles,los angeles,2024-07-22,Nigeria,Annual,112734.96,62.07,MediCare,"Creativity, SQL, Python, Project Management"
4433.0,Teacher,Dallas,dallas,2025-05-24,Brazil,Monthly,49313.62,43.48,Med1Care,"Creativity, Python, Communication, Excel"
2246.0,HR Manager,New York,new york,2025-03-21,UK,Annual,75958.96,60.66,FinEddge,"Communication, Leadership"
162.0,Teacher,Seattle,SEATTLE,2023-10-14,Japan,,97934.4,75.15,BrightPath,"Excel, Creativity"
755.0,Graphic Designer,Atlanta,ATLANTA,2024-12-29,Brazil,Monthly,,58.93,EduCore,"Project Management, Leadership, Excel"
4138.0,Project Manager,Seattle,seattle,2024-04-14,Japan,Monthly,,78.05,DataBridge,"Project Management, Communication"
2792.0,Teacher,Seattle,SEATTLE,2025-01-15,Canada,,,,MediCare,"Machine Learning, Communication"
2089.0,Marketing Specialist,Los Angeles,los angeles,2024-09-21,Brazil,Annual,108895.21,60.69,NextGen Solutions,"Machine Learning, Communication, Excel"
1524.0,Accountant,Dallas,dallas,2025-06-17,Brazil,Hourly,60073.97,,SmartWare,"Power BI, Python, Leadership, SQL, Communication"
1162.0,Project Manager,Miami,miami,2024-04-17,Japan,Hourly,,,EduCore,"Project Management, Leadership"
3998.0,Project Manager,Los Angeles,los angeles,2024-06-24,USA,Monthly,55029.99,41.54,DataBridge,"Project Management, Leadership, Machine Learning"
1316.0,HR Manager,New York,new york,2024-03-26,USA,Monthly,89113.88,41.02,MediCare,"SQL, Power BI"
2762.0,Accountant,Los Angeles,los angeles,2023-12-30,Australia,,81003.35,,DataBridge,"Teamwork, Power BI, Python"
232.0,Teacher,Atlanta,atlanta,2024-12-27,Brazil,,83471.7,13.62,MediCare,"Machine Learning, Leadership, Power BI"
,Graphic Designer,Chicago,chicago,2025-05-23,UK,Hourly,92843.53,70.51,MediCare,"Teamwork, Creativity, Excel, Machine Learning, Communication"
4181.0,Graphic Designer,San Francisco,san francisco,2024-05-11,Japan,Monthly,,78.19,SmartWare,"Communication, Power BI, Creativity, Project Management, Machine Learning"
632.0,Nurse,Houston,houston,2025-10-07,Germany,Hourly,47782.93,,DataBridge,"Communication, Machine Learning, Excel, Leadership"
3996.0,Project Manager,San Francisco,SAN FRANCISCO,2024-01-21,USA,Annual,,49.01,EduCore,"Communication, Python, Teamwork, Power BI"
,HR Manager,Dallas,dallas,2025-01-04,Brazil,Hourly,,86.57,DataBridge,
2774.0,Marketing Specialist,Los Angeles,los angeles,2025-05-04,Nigeria,Annual,88118.75,58.3,RetailX,"SQL, Machine Learning"
4422.0,Data Analyst,San Francisco,san francisco,2023-12-23,Nigeria,Monthly,46293.55,,MediCare,"Communication, Excel, Power BI, SQL, Teamwork"
2732.0,Data Analyst,Boston,boston,2025-04-28,Japan,Monthly,75871.56,15.41,SmartWare,"Project Management, Machine Learning, Python"
3627.0,HR Manager,,,2025-07-16,UK,,119609.06,73.08,NextGen Solutions,"Excel, Project Management, Teamwork"
1291.0,data anylst,Atlanta,atlanta,2025-08-04,Germany,Hourly,40060.38,14.15,BrightPath,"Creativity, Project Management, Teamwork"
3399.0,Sales Executive,Miami,miami,2025-08-06,Germany,Monthly,80361.16,71.17,HealthLink,"Python, Excel, Leadership"
3405.0,Data Analyst,Seattle,seattle,2024-04-25,Canada,Annual,36365.06,,TechNova,"Teamwork, Communication, Excel, Creativity, Power BI"
662.0,Accuntant,New York,new york,2024-01-16,France,Annual,,74.7,RetailX,"Communication, Project Management, Excel"
4141.0,Marketing Specialist,Chicago,CHICAGO,2025-07-03,Nigeria,,112391.35,,MediCare,"Project Management, Leadership, Power BI, Machine Learning"
4120.0,Graphic Designer,Houston,houston,2024-01-30,France,,43941.14,94.09,MediCare,"Leadership, Communication"
4011.0,HR Manager,New York,new york,2025-01-15,Brazil,Annual,,,MediCare,"Python, SQL, Teamwork, Leadership"
4371.0,Accountant,San Francisco,san francisco,2024-08-14,Brazil,Hourly,108236.05,52.74,RetailX,
241.0,Project Manager,New York,new york,2025-08-03,UK,Monthly,,99.3,SmartWare,"Project Management, Machine Learning, SQL, Excel"
3642.0,Graphic Designer,Seattle,seattle,2025-02-28,Japan,Monthly,91934.47,93.51,TechNova,"Power BI, Python, Creativity, Excel, SQL"
3352.0,HR Manager,Boston,boston,2023-11-21,Brazil,,51996.88,22.58,EduCore,"Teamwork, Project Management"
3964.0,Data Analyst,Chicago,chicago,2023-12-31,UK,,,75.98,EduCore,"SQL, Teamwork, Machine Learning"
792.0,Nurse,Seattle,seattle,2025-01-05,Brazil,,114948.02,23.31,TechNova,"Teamwork, Communication, Power BI, SQL, Creativity"
3036.0,Graphic Designer,Miami,miami,2024-03-20,USA,Monthly,,83.56,HealthLink,"Power BI, Python, SQL, Communication"
1729.0,Graphic Designer,Chicago,chicago,2023-12-16,India,Annual,94317.61,66.07,RetailX,"Project Management, Creativity, Machine Learning, Leadership"
1658.0,Project Manager,Dallas,dallas,2024-08-12,Nigeria,Hourly,48055.5,88.79,HealthLink,"Power BI, Project Management, Leadership, Excel, Teamwork"
1791.0,Graphic Designer,Boston,boston,2023-11-22,India,,114523.97,49.95,SmartWare,"Power BI, Machine Learning, Leadership, Project Management, Teamwork"
1019.0,Accuntant,New York,new york,2024-08-21,Japan,Monthly,53055.65,75.86,DataBridge,"Machine Learning, Creativity, Teamwork"
5000.0,Project Manager,Boston,boston,2025-03-13,Japan,Monthly,,22.96,BrightPath,"Project Management, Leadership, Power BI, Communication, Python"
993.0,HR Manager,Chicago,chicago,2024-06-04,India,Hourly,53204.0,57.89,RetailX,"Machine Learning, Project Management, Python, Leadership, SQL"
1107.0,data anylst,New York,new york,2024-04-13,USA,,31909.48,34.96,NextGen Solutions,"Power BI, Creativity, Leadership"
,HR Manager,New York,new york,2025-01-12,Australia,,84080.99,16.3,MediCare,"Machine Learning, Communication, Teamwork, Python, Excel"
3145.0,Software Engineer,Dallas,dallas,2024-07-30,Canada,Monthly,82172.46,21.4,TechN0va,"Project Management, Communication, Creativity, Power BI, Leadership"
2262.0,Accountant,Los Angeles,los angeles,2024-03-20,France,,108436.68,,HealthLink,"Creativity, Teamwork, Power BI, Communication, SQL"
4661.0,Software Engineer,Los Angeles,los angeles,2024-08-09,Germany,Monthly,67358.38,53.36,FinEdge,"Leadership, SQL"
2341.0,Data Analyst,Los Angeles,los angeles,2024-07-11,Canada,,,29.66,HealthLink,"Python, Leadership, Power BI, Teamwork"
727.0,Data Analyst,,,2025-08-29,France,Monthly,,12.48,MediCare,"Power BI, Creativity, Python, Teamwork, Excel"
2670.0,HR Manager,Chicago,chicago,2024-09-16,UK,,76780.14,67.09,FinEdge,"Leadership, Excel, Project Management, Creativity, SQL"
729.0,Marketing Specialist,Chicago,chicago,2025-07-12,Japan,Annual,,63.43,FinEddge,"Teamwork, Python, Leadership, Power BI, Project Management"
956.0,Project Manager,Boston,BOSTON,2024-03-31,Unknown,Hourly,,68.29,TechN0va,"Leadership, Machine Learning, Python, Project Management"
2583.0,Marketing Specialist,Chicago,chicago,2023-10-23,France,,33114.44,57.29,DataBridge,"Python, Excel, Communication, Machine Learning"
4754.0,Accountant,Boston,boston,2024-03-11,Unknown,Hourly,,59.77,SmartWare,"Leadership, Power BI, SQL, Creativity"
711.0,Software Engineer,Atlanta,ATLANTA,2024-03-02,Germany,,37957.05,21.05,DataBridge,"Leadership, Power BI, Machine Learning"
4012.0,Teacher,Boston,boston,2024-02-02,France,Hourly,78143.48,,EduCore,"Project Management, Teamwork, Creativity, SQL, Power BI"
307.0,Teacher,Atlanta,atlanta,2024-11-02,Japan,Monthly,76856.63,,RetailX,"SQL, Python"
3124.0,Sales Executive,Boston,boston,2024-12-21,Japan,Monthly,58123.61,,MediCare,"Teamwork, SQL, Python, Power BI, Communication"
1026.0,Accountant,New York,new york,2024-02-23,USA,Monthly,63280.97,31.55,FinEdge,"Python, Project Management, Teamwork"
4646.0,Marketing Specialist,Boston,boston,2025-08-18,Canada,Annual,38959.88,89.25,SmartWare,
1691.0,Sales Executive,Los Angeles,los angeles,2025-08-18,France,Annual,31887.56,92.48,HealthLink,"Leadership, Teamwork"
3766.0,Nurse,Atlanta,atlanta,2024-08-09,Australia,Monthly,43199.33,,FinEdge,"Power BI, Teamwork, SQL"
2687.0,Teacher,Atlanta,atlanta,2024-12-01,UK,,43804.48,64.5,EduCore,"Machine Learning, Python, Creativity, SQL"
631.0,Data Analyst,Dallas,dallas,2024-09-29,France,Monthly,59180.48,29.01,Med1Care,"Creativity, Communication, Teamwork, Project Management, Python"
992.0,Accountant,Dallas,dallas,2025-01-11,UK,Annual,,44.03,SmartWare,"Machine Learning, Teamwork, Python, Creativity, Power BI"
1864.0,Accuntant,Chicago,CHICAGO,2023-10-11,UK,Monthly,102194.06,16.97,NextGen Solutions,"Communication, Project Management, SQL, Python, Excel"
4143.0,Softwar Enginner,Los Angeles,los angeles,2023-10-21,Nigeria,Annual,,97.34,RetailX,"Project Management, Communication, SQL"
2337.0,Data Analyst,Los Angeles,los angeles,2024-03-16,France,Hourly,,72.56,HealthLink,"Power BI, Machine Learning"
439.0,Accountant,San Francisco,SAN FRANCISCO,2024-01-06,Japan,Hourly,49237.31,13.17,TechNova,"Project Management, Communication, Machine Learning, Leadership, Python"
3127.0,Nurse,Houston,houston,2024-02-01,Nigeria,Monthly,119314.75,66.22,SmartWare,"Project Management, Machine Learning, Creativity, Leadership"
940.0,Software Engineer,Boston,boston,2023-10-22,Japan,Annual,41477.21,29.36,NextGen Solutions,"Communication, Power BI, Teamwork, SQL"
